,epoch_losses,elapsed_time,epoch_accuracies
0,2.2995786080926153,6.295584270730615,10.867365648569082
1,2.2794575650813216,12.541792437434196,12.768828811620635
2,1.9939775608353696,18.932836385443807,29.520596313771122
3,1.6242775078547202,24.810768930241466,40.387542358748355
4,1.4662404454360574,31.145791549235582,47.26583112333064
5,1.328855060924918,36.98172996751964,53.017551694566976
6,1.2186192021531574,43.835243878886104,58.00402271961429
7,1.1436709968720453,50.076940482482314,61.2361903090136
8,1.073680336192503,56.3243873603642,63.28618507826269
9,1.0132616475477056,62.8958207629621,64.7887886999008
10,0.973034390958689,68.84296039119363,66.97150698470163
11,0.9349470830569833,74.70911608636379,68.04952553280121
12,0.8781919363191573,80.6415727622807,70.06468618167017
13,0.8469810293892682,87.00892077386379,71.4078250352593
14,0.8334175908969621,93.0807054899633,70.95184143390492
15,0.8091570189443685,99.42658856883645,72.2931029149509
16,0.7909557950698723,105.92519550770521,72.85308365820391
17,0.7759076134633209,112.02853445336223,73.6860130169098
18,0.7616901491153039,118.68280702643096,74.42731767440671
19,0.7647753191196313,125.07351793721318,74.84172133832178
20,0.7342436990495456,130.97346583008766,75.54450197008086
21,0.7281513863195808,137.44313143193722,75.52976577845992
22,0.7139000829498646,143.7833941746503,76.4311487138301
23,0.708695542761835,149.98492183350027,76.60723975359028
24,0.697533741845923,156.24081313423812,77.12579763936606
25,0.6868851869288137,162.9519646205008,77.72406137506043
26,0.6778737367209742,170.1984991580248,78.0224824867216
27,0.6717612450405702,177.1487828567624,78.62415624122701
28,0.6630865042492494,183.61839764006436,79.04763245124782
29,0.6550870994895192,190.06672913767397,79.30809501679835

021
