,epoch_losses,elapsed_time,epoch_accuracies
0,2.2876189972491976,11.114224459975958,14.067141423801045
1,2.0917636744519497,21.031885707750916,24.600814514146236
2,1.7389655417584358,31.01152309216559,35.010569366045836
3,1.4935844522841433,40.78568817675114,45.09875729277241
4,1.3109214663505555,50.5951054636389,51.337298821079955
5,1.2003911414044968,60.41146348416805,55.052910314282606
6,1.134174353011111,70.2581015508622,57.95917064392326
7,1.0669676126317775,80.19560424238443,61.19072996431604
8,1.0176270127296447,90.17344654351473,63.6010202450879
9,0.9828760854741361,100.1020521633327,64.96979976181906
10,0.9604183372030867,110.05063858814538,65.7669151585709
11,0.9453006663220994,119.87929227203131,66.4698011329808
12,0.9306968934992527,129.82041203603148,67.30170259917425
13,0.9184962982827044,139.62708790414035,67.82208563439447
14,0.9081571865589061,149.64176418446004,68.31312246973764
15,0.8996086762306538,159.4971191007644,68.51300422283113
16,0.8930206321655436,169.5098429173231,69.02639561821304
17,0.8871203939965431,179.40236539579928,69.0940780165625
18,0.8793306685508566,189.34034241177142,69.47990047523156
19,0.8737142694757339,199.15701342001557,69.59526023604057
20,0.8687825276496562,209.2245847079903,69.747406917518
21,0.8649157493672472,219.12913346663117,69.83780335557583
22,0.8602972903150193,229.0077411402017,69.93723691022414
23,0.8564941971860034,239.076776759699,69.96370545024594
24,0.8528332195383437,248.9447398390621,70.35717090784614
25,0.8491277862102428,258.86705268733203,70.43932647748561
26,0.8440375135300008,269.0156895201653,70.69974508968113
27,0.8404510513265082,278.9660967439413,70.83426787705119
28,0.8376254322681022,289.05891233310103,70.88967137079678
29,0.8326323273334097,299.0078068524599,71.02991973867277
548
